timestamp,sender,receiver,amount_fdt,fraud_probability,threshold,verdict,shap_Avg min between sent tnx,shap_Avg min between received tnx,shap_Time Diff between first and last (Mins),shap_Sent tnx,shap_Received Tnx,shap_Number of Created Contracts,shap_Unique Received From Addresses,shap_Unique Sent To Addresses,shap_min value received,shap_max value received,shap_avg val received,shap_min val sent,shap_max val sent,shap_avg val sent,shap_min value sent to contract,shap_max val sent to contract,shap_avg value sent to contract,shap_total transactions (including tnx to create contract,shap_total Ether sent,shap_total ether received,shap_total ether sent contracts,shap_total ether balance,shap_Total ERC20 tnxs,shap_ERC20 total Ether received,shap_ERC20 total ether sent,shap_ERC20 total Ether sent contract,shap_ERC20 uniq sent addr,shap_ERC20 uniq rec addr,shap_ERC20 uniq rec contract addr,shap_ERC20 avg time between sent tnx,shap_ERC20 avg time between rec tnx,shap_ERC20 avg time between contract tnx,shap_ERC20 min val rec,shap_ERC20 max val rec,shap_ERC20 avg val rec,shap_ERC20 min val sent,shap_ERC20 max val sent,shap_ERC20 avg val sent,shap_ERC20 min val sent contract,shap_ERC20 max val sent contract,shap_ERC20 avg val sent contract,shap_has_erc20_activity,shap_sent_received_ratio,shap_unique_counterparty_ratio
2026-03-21 13:01:03 UTC,0x0B58deD7c11F80625f4B4E82641c4d383Fa0F3EA,0x9D0E663CC6B8E03fDD4737fE5Fe6791A999cE211,2.0,4.87,32.0,승인,-0.324208,0.946038,2.282257,-0.508944,-0.925236,0.046327,3.317866,0.083661,0.490269,0.088449,-0.610389,-0.219859,-0.02501,-0.038825,0.0,0.0,0.0,-2.83694,-0.034988,-0.44206,0.0,-0.05997,0.731939,-0.006463,-0.186346,0.0,-0.330759,0.240251,0.019209,0.0,0.0,0.0,0.195364,0.258895,0.030372,-0.307029,-0.031191,0.075892,0.0,0.0,0.0,0.016025,0.041028,-0.083835
2026-03-21 13:10:15 UTC,0x383Cae88E4ad30256291B90D42F9D336DE5306FB,0x53A9918C48af57bc979B13256a5D35AdEBA2ab4b,2.0,6.13,32.0,승인,-0.105195,1.076274,2.7225,-0.810223,-0.630523,0.129835,3.3437,0.051642,-0.829947,0.060839,-0.559584,-0.125154,-0.193769,-0.004194,0.0,0.0,0.0,-3.090065,-0.064855,-0.435232,0.0,0.201832,0.820431,0.068519,-0.109909,0.0,-0.270412,0.249687,0.025207,0.0,0.0,0.0,0.807866,0.300445,0.036038,-0.517443,-0.016368,0.053857,0.0,0.0,0.0,0.025871,0.010591,-0.088568
2026-03-21 13:10:21 UTC,0x383Cae88E4ad30256291B90D42F9D336DE5306FB,0x15EA02883BA06347a32141a6Bb6F6A1097ab8E1D,2.0,6.73,32.0,승인,-0.136592,1.076496,2.682405,-0.818664,-0.62631,0.130272,3.282527,0.045547,-0.816258,0.066159,-0.581709,-0.224803,-0.197264,-0.014841,0.0,0.0,0.0,-2.991775,-0.064019,-0.452082,0.0,0.174124,0.734751,0.015027,-0.212721,0.0,-0.135776,0.193119,0.032883,0.0,0.0,0.0,0.874786,0.283982,0.038514,-0.519992,-0.01861,0.053283,0.0,0.0,0.0,0.025804,0.313488,0.022429
2026-03-21 13:10:24 UTC,0x383Cae88E4ad30256291B90D42F9D336DE5306FB,0x79Dea6130F13bbf15242f3E5F6D109cD49A8aD86,2.0,4.38,32.0,승인,-0.113227,1.112677,2.598045,-0.719583,-0.567507,0.051195,3.358349,0.128106,-0.64444,0.037701,-0.546265,-0.197227,-0.194122,-0.002265,0.0,0.0,0.0,-2.908124,-0.064539,-0.443386,0.0,-0.073424,0.702764,0.004078,-0.201474,0.0,-0.38495,0.257377,0.01951,0.0,0.0,0.0,0.878674,0.191137,0.028592,-0.552569,-0.036389,0.055577,0.0,0.0,0.0,0.015607,-0.042015,0.031355
2026-03-21 13:10:27 UTC,0x383Cae88E4ad30256291B90D42F9D336DE5306FB,0x813a7c5f8d3471B62010a26F62f03F7C23E87f3F,2.0,1.11,32.0,승인,-0.286543,0.799125,2.339319,-1.312461,-0.938246,0.046,2.898852,0.099126,0.519444,0.152038,-0.591013,-0.175576,-0.024718,-0.002179,0.0,0.0,0.0,-3.004367,-0.086648,-0.671833,0.0,0.024225,0.532568,-0.026563,-0.17345,0.0,-0.481213,0.227487,0.023797,0.0,0.0,0.0,0.940073,0.280389,0.023299,-0.325174,-0.029745,0.077242,0.0,0.0,0.0,0.013781,-0.06593,-0.427645
2026-03-21 13:10:32 UTC,0x383Cae88E4ad30256291B90D42F9D336DE5306FB,0xdde3FF45Afc94a7447d6A9BdfE94Abd789022FBA,2.0,3.18,32.0,승인,-0.286568,0.813928,2.429202,-1.202075,-0.943944,0.046472,3.4011,0.09478,0.511682,0.098753,-0.545229,-0.177164,-0.043633,-0.028244,0.0,0.0,0.0,-2.989573,-0.086176,-0.40917,0.0,0.016107,0.498092,-0.047248,-0.156312,0.0,-0.319771,0.233516,0.022842,0.0,0.0,0.0,0.88388,0.27462,0.020954,-0.308812,-0.0091,0.068231,0.0,0.0,0.0,0.015473,-0.075491,-0.35343
2026-03-21 13:10:36 UTC,0x383Cae88E4ad30256291B90D42F9D336DE5306FB,0x48482002bE673012Ba9b5C67BC9b55A262bd59B8,2.0,1.47,32.0,승인,-0.261625,0.890014,2.625011,-1.439115,-0.984731,0.126238,2.758432,0.022712,-0.133758,0.154408,-0.611827,-0.150273,0.24181,0.002696,0.0,0.0,0.0,-2.919537,-0.052605,-0.822509,0.0,0.196747,0.585156,-0.005507,-0.135098,0.0,-0.287344,0.181316,0.029302,0.0,0.0,0.0,0.927024,0.381526,0.058344,-0.695817,-0.17672,0.119172,0.0,0.0,0.0,0.02384,0.234183,-0.225263
2026-03-21 13:10:40 UTC,0x383Cae88E4ad30256291B90D42F9D336DE5306FB,0x09AAAA9ba316f0Ca65b86a18eE8418Af32b6ae72,2.0,8.61,32.0,승인,-0.287357,0.967323,2.581606,-0.757083,-1.000122,0.128364,3.475629,0.015581,0.281935,0.103262,0.259566,-0.237649,-0.200367,-0.036016,0.0,0.0,0.0,-3.142561,-0.057643,-0.481663,0.0,0.201001,0.426794,0.040494,-0.314626,0.0,-0.481322,0.212399,0.035573,0.0,0.0,0.0,0.235914,0.360675,0.044156,-0.391351,0.00318,0.065156,0.0,0.0,0.0,0.027619,0.435144,-0.013206
2026-03-21 13:10:43 UTC,0x383Cae88E4ad30256291B90D42F9D336DE5306FB,0x4c9a9c8A0C8EA5b9784a859BcFedD76cf32dAeb7,2.0,8.51,32.0,승인,-0.286901,0.906695,2.601362,-0.755285,-1.009202,0.124314,3.373633,0.013118,0.266663,0.131515,-0.599212,-0.21835,-0.043818,-0.061745,0.0,0.0,0.0,-3.121337,-0.0435,-0.419273,0.0,0.134325,0.75152,0.008582,-0.108737,0.0,-0.266171,0.241311,0.024782,0.0,0.0,0.0,0.568695,0.366553,0.051496,-0.431665,-0.022823,0.063993,0.0,0.0,0.0,0.025672,0.198264,0.023049
2026-03-21 13:20:37 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0xCf7423fe73A6D267Db954107a2F7Da07f322f69c,2.0,91.34,32.0,차단,-0.085224,1.272192,1.876228,-0.454542,-0.095535,0.055146,5.318846,0.106999,-0.370046,-0.237378,0.508575,-0.127303,-0.096957,0.097554,0.0,0.0,0.0,0.176118,-0.119449,-0.11119,0.0,-0.39383,-0.088223,0.048403,-0.559999,0.0,-0.32858,0.347376,0.074081,0.0,0.0,0.0,0.932012,0.215512,-0.01059,-0.580114,-0.024085,0.048353,0.0,0.0,0.0,0.022772,-0.074033,-0.123692
2026-03-21 13:20:44 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0xD8aa01F2Daa0f63799401ed6ee94ecba9e789804,2.0,98.67,32.0,차단,-0.09136,1.481611,1.910073,-0.512913,-0.062799,0.199138,4.638846,-0.087586,0.159181,-0.129268,0.685435,-0.165979,0.025887,-0.080551,0.0,0.0,0.0,0.407749,-0.0362,-0.116178,0.0,0.270076,-0.184439,0.050912,-0.534012,0.0,-0.175225,0.179274,0.074131,0.0,0.0,0.0,0.829067,0.551873,0.023433,-0.72783,-0.023992,0.078274,0.0,0.0,0.0,0.030767,0.485001,0.016246
2026-03-21 13:20:48 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0xd6c7B4B632A3008c57148b6063DB76428043b0AE,2.0,97.34,32.0,차단,-0.128214,1.446515,1.87767,-0.412935,-0.07154,0.055044,5.475305,0.02518,0.380538,-0.130256,0.744595,-0.150288,-0.082184,0.077983,0.0,0.0,0.0,0.347901,-0.098908,-0.12782,0.0,-0.268432,-0.176422,0.045512,-0.593647,0.0,-0.348659,0.280498,0.076899,0.0,0.0,0.0,0.595268,0.226239,-0.012578,-0.583024,-0.028957,0.048947,0.0,0.0,0.0,0.014632,-0.07598,0.03578
2026-03-21 13:20:52 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0xA73Ff4cbC8f7e0f345C84cd072da8f27B35C95E7,2.0,45.01,32.0,차단,-0.21979,1.254418,2.276311,-0.532917,0.063496,0.048299,3.928211,0.107944,0.770605,0.071858,0.321829,-0.186817,-0.021727,-0.013951,0.0,0.0,0.0,-1.555636,-0.068444,-0.617684,0.0,-0.186574,0.296366,0.106667,-0.486611,0.0,-0.639542,0.261538,0.019929,0.0,0.0,0.0,0.205616,0.307405,-0.003922,-0.513901,-0.015139,0.078617,0.0,0.0,0.0,0.017995,0.069736,-0.481283
2026-03-21 13:20:56 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0xF5F2c32f204d97C313461976c1F14638e51eE894,2.0,99.02,32.0,차단,-0.204723,1.299639,2.585412,-0.19122,-0.337331,0.046016,6.048626,0.13037,0.867319,0.032258,0.651021,-0.111058,-0.04114,0.013625,0.0,0.0,0.0,-0.111921,-0.067659,-0.423451,0.0,-0.357105,0.083066,0.146746,-0.179338,0.0,-0.256978,0.340353,0.033889,0.0,0.0,0.0,-0.540928,0.321728,0.000444,-0.077406,-0.052473,0.021003,0.0,0.0,0.0,0.020317,-0.061019,-0.15231
2026-03-21 13:20:59 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0xaE323C7Eede60E02e8E0183eeC1ac336Dbc7797f,2.0,98.22,32.0,차단,-0.24165,1.383864,2.713208,-0.390387,-0.430842,0.133251,4.985971,0.029105,0.154118,0.10252,0.443297,-0.124926,0.262711,0.026334,0.0,0.0,0.0,-0.963011,-0.086246,-0.689322,0.0,0.195205,0.029519,0.109764,-0.415139,0.0,-0.36862,0.211469,0.040071,0.0,0.0,0.0,1.020692,0.616882,0.040126,-0.270967,0.001074,0.028011,0.0,0.0,0.0,0.032069,0.479171,-0.18637
2026-03-21 13:21:03 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0x3d73C24964b289a4401AeB2dc22f6C549505c15C,2.0,99.17,32.0,차단,-0.166637,1.41989,1.879589,-0.298972,-0.33009,0.166219,5.200389,-0.080134,0.871597,-0.134415,1.207968,-0.294956,0.01616,0.098776,0.0,0.0,0.0,0.116513,-0.044064,-0.149761,0.0,0.156737,-0.10946,0.035693,-0.49886,0.0,-0.414732,0.222403,0.071302,0.0,0.0,0.0,0.129915,0.440359,-0.068863,-0.354728,-0.032848,0.056423,0.0,0.0,0.0,0.022912,0.504558,0.007186
2026-03-21 13:21:08 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0xDb9EcaE743448Cd04A7d46156443ceE8739FC873,2.0,99.28,32.0,차단,-0.047099,1.364547,2.02787,-0.199565,-0.388934,0.142902,5.632258,-0.071795,0.805683,0.060134,0.687034,-0.257557,0.041482,0.070988,0.0,0.0,0.0,-0.170057,-0.080632,-0.707371,0.0,0.215446,0.045651,0.074871,-0.483363,0.0,-0.109952,0.261091,0.051314,0.0,0.0,0.0,0.224915,0.46963,-0.066988,-0.366378,-0.026389,0.064988,0.0,0.0,0.0,0.03504,0.489335,-0.001866
2026-03-21 13:23:56 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0xCf7423fe73A6D267Db954107a2F7Da07f322f69c,3.0,16.29,32.0,승인,0.235685,1.028724,2.585719,-0.702486,-0.72084,0.055676,2.509176,0.209547,-0.783642,0.036006,0.041968,-0.179379,-0.012492,-0.060397,0.0,0.0,0.0,-0.66128,-0.079654,-0.779109,0.0,-0.090453,0.280059,-0.00988,-0.483837,0.0,-0.187066,0.298972,0.013427,0.0,0.0,0.0,0.69622,0.170996,0.065162,-0.390612,-0.033364,0.038395,0.0,0.0,0.0,0.015079,0.281396,-0.161833
2026-03-21 13:24:01 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0xD8aa01F2Daa0f63799401ed6ee94ecba9e789804,3.0,1.2,32.0,승인,0.338987,0.722348,2.154362,-0.365675,-1.093914,0.217549,0.452697,0.013058,-0.057615,-0.014145,0.189909,-0.206408,0.074381,0.024804,0.0,0.0,0.0,-1.498423,-0.074638,-0.891411,0.0,0.149062,0.062439,-0.123848,-0.451952,0.0,-0.128711,0.2057,0.0703,0.0,0.0,0.0,0.573654,0.2947,0.009429,-0.272144,-0.017699,0.033003,0.0,0.0,0.0,0.024071,0.324954,-0.287965
2026-03-21 13:24:06 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0xd6c7B4B632A3008c57148b6063DB76428043b0AE,3.0,0.29,32.0,승인,0.354331,0.796923,2.279164,-0.477518,-0.788977,0.061707,0.303583,0.115583,-0.630208,-0.058471,0.193564,-0.218146,0.034612,-0.049342,0.0,0.0,0.0,-1.057786,-0.109011,-0.915005,0.0,-0.467552,0.10316,-0.103518,-0.556315,0.0,-0.293296,0.32116,0.02912,0.0,0.0,0.0,0.568331,0.230744,0.056461,-0.344707,-0.038333,0.038165,0.0,0.0,0.0,0.006871,-0.155056,-0.213205
2026-03-21 13:24:11 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0xA73Ff4cbC8f7e0f345C84cd072da8f27B35C95E7,3.0,0.07,32.0,승인,-0.157681,0.576016,2.296969,-0.995906,-0.665996,0.059041,0.542904,0.079807,0.674937,0.108182,-0.495811,-0.253272,-0.165273,-0.018743,0.0,0.0,0.0,-2.545737,-0.048249,-1.031207,0.0,-0.126554,0.483499,0.00558,-0.281421,0.0,-0.34368,0.248738,0.01729,0.0,0.0,0.0,-0.081505,0.305954,0.042082,-0.378813,-0.019239,0.065384,0.0,0.0,0.0,0.007748,0.190622,-0.559206
2026-03-21 13:24:15 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0xF5F2c32f204d97C313461976c1F14638e51eE894,3.0,0.34,32.0,승인,0.199998,0.757648,2.360043,-0.462104,-0.803036,0.058519,0.705609,0.071135,0.72642,0.036475,-0.530313,-0.240183,-0.172941,0.01763,0.0,0.0,0.0,-2.294954,-0.050149,-1.030732,0.0,-0.112098,0.446552,-0.022332,-0.238117,0.0,-0.173481,0.24974,0.020162,0.0,0.0,0.0,-0.158885,0.233788,0.044209,-0.149942,-0.025413,0.06916,0.0,0.0,0.0,0.009102,0.238322,-0.584994
2026-03-21 13:24:20 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0xaE323C7Eede60E02e8E0183eeC1ac336Dbc7797f,3.0,0.11,32.0,승인,-0.128858,0.570866,2.226236,-0.701431,-1.006582,0.167495,0.141399,0.023501,-0.13361,0.083993,-0.37022,-0.174869,-0.058017,-0.041352,0.0,0.0,0.0,-2.834436,-0.036181,-0.788214,0.0,0.134966,0.489916,-0.017141,-0.21517,0.0,-0.106368,0.258826,0.055928,0.0,0.0,0.0,0.66504,0.469335,0.074331,-0.590946,0.00828,0.046658,0.0,0.0,0.0,0.018221,0.424529,-0.609351
2026-03-21 13:24:23 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0x3d73C24964b289a4401AeB2dc22f6C549505c15C,3.0,4.01,32.0,승인,0.427109,0.71953,1.974973,-0.501889,-0.840368,0.153718,1.160826,0.003388,0.841587,0.15351,1.125216,-0.282522,0.023425,0.005362,0.0,0.0,0.0,-2.229011,-0.068702,-0.902049,0.0,0.082324,0.487098,-0.146606,-0.440526,0.0,-0.297087,0.20144,0.026194,0.0,0.0,0.0,-0.156827,0.332217,-0.022468,-0.158295,-0.030732,0.049224,0.0,0.0,0.0,0.011627,0.059263,-0.072785
2026-03-21 13:24:28 UTC,0xa2a04c422e388B081197A790d172db17cb98F776,0xDb9EcaE743448Cd04A7d46156443ceE8739FC873,3.0,1.37,32.0,승인,0.342931,0.755883,2.21901,-0.743305,-1.012251,0.149608,1.827706,-0.001935,0.62564,0.078225,0.165989,-0.30717,-0.1514,0.005169,0.0,0.0,0.0,-2.989285,-0.044741,-0.903983,0.0,0.087388,0.481567,-0.006215,-0.429948,0.0,-0.09234,0.214287,0.030704,0.0,0.0,0.0,0.087234,0.315975,-0.086483,-0.309652,-0.017607,0.051029,0.0,0.0,0.0,0.023143,0.353964,-0.135895
2026-03-22 10:36:00 UTC,0x4894D6A4B1B0ef743cE1aB2cf394A45701a0dae2,0x706bBd15e6B11D229C06CAF83c40D3C9d158E034,2.0,0.63,32.0,승인,-0.061558,0.474206,2.564203,-0.534663,-1.202412,0.179105,-1.37044,0.33469,-0.016462,-0.026073,-0.072457,-0.140503,0.015994,-0.077422,0.0,0.0,0.0,-1.009843,-0.096395,-0.823741,0.0,0.199373,0.423479,0.059975,-0.410082,0.0,-0.249442,0.213226,0.060869,0.0,0.0,0.0,1.26524,0.446344,0.066279,-0.236839,-0.015737,0.076687,0.0,0.0,0.0,0.025446,0.16182,-0.423117
2026-03-22 10:36:07 UTC,0x4894D6A4B1B0ef743cE1aB2cf394A45701a0dae2,0x78081d8413930B746c27c294aC27Fd37f705A3e9,2.0,1.87,32.0,승인,0.020425,0.461849,2.517681,-0.31068,-1.147902,0.203055,-1.424223,0.351055,0.140096,-0.08348,0.195895,-0.147412,0.067514,0.011111,0.0,0.0,0.0,-1.087435,-0.063141,-0.826321,0.0,0.254964,0.218465,0.027958,-0.446342,0.0,-0.097435,0.230251,0.076374,0.0,0.0,0.0,1.325888,0.34514,0.010621,-0.182445,-0.011596,0.078552,0.0,0.0,0.0,0.026488,0.439609,-0.269965
2026-03-22 10:36:12 UTC,0x4894D6A4B1B0ef743cE1aB2cf394A45701a0dae2,0x854C6d92F363b5d59e3916a754F6274e8ce8945e,2.0,0.68,32.0,승인,0.05111,0.522419,2.444429,-0.560525,-1.204491,0.172599,-1.331493,0.344687,-0.42863,-0.060962,0.347812,-0.145878,0.059346,-0.09402,0.0,0.0,0.0,-1.035683,-0.110068,-0.82531,0.0,0.223348,0.278637,0.06261,-0.444625,0.0,-0.244967,0.247114,0.064261,0.0,0.0,0.0,1.336559,0.438158,0.055717,-0.26545,-0.017997,0.078149,0.0,0.0,0.0,0.025542,0.102851,-0.202831
2026-03-22 10:36:19 UTC,0x4894D6A4B1B0ef743cE1aB2cf394A45701a0dae2,0x827C7DCF5758A42b5774A3a52Fe27d9e2028e630,2.0,0.05,32.0,승인,-0.114637,0.571016,2.178776,-0.897899,-0.827152,0.04083,-1.080358,0.222329,0.381642,0.083322,-0.422192,-0.127153,-0.172471,-0.038024,0.0,0.0,0.0,-1.932351,-0.067255,-0.878001,0.0,-0.028082,0.619442,0.02537,-0.340595,0.0,-0.332096,0.275477,0.028748,0.0,0.0,0.0,0.389097,0.403464,0.033247,-0.280679,-0.013891,0.100263,0.0,0.0,0.0,0.011755,-0.134613,-0.431635
2026-03-22 10:36:25 UTC,0x4894D6A4B1B0ef743cE1aB2cf394A45701a0dae2,0x9b24254Af700340A7C245A70455e4970FAe15607,2.0,0.13,32.0,승인,-0.193213,0.487952,2.191073,-0.258521,-0.960763,0.04055,-1.186038,0.225414,0.473082,0.011897,-0.112019,-0.151641,-0.183464,-0.003193,0.0,0.0,0.0,-1.672846,-0.066491,-0.838547,0.0,-0.039789,0.422973,0.030907,-0.459777,0.0,-0.150054,0.274779,0.036313,0.0,0.0,0.0,0.381994,0.314322,-0.00286,-0.067653,-0.014785,0.098743,0.0,0.0,0.0,0.009405,-0.004778,-0.44723
2026-03-22 10:36:29 UTC,0x4894D6A4B1B0ef743cE1aB2cf394A45701a0dae2,0xB18FCF2C40E1739bd390201d8891Fe47403ddb29,2.0,0.13,32.0,승인,-0.103158,0.388506,2.529188,-0.576628,-1.11602,0.152895,-1.229347,0.328171,-0.178307,0.033792,-0.386732,-0.122391,-0.064754,-0.049652,0.0,0.0,0.0,-2.214392,-0.051215,-0.723176,0.0,0.145726,0.577644,0.027072,-0.195636,0.0,-0.113292,0.239586,0.056692,0.0,0.0,0.0,0.650777,0.562274,0.050818,-0.411318,0.018848,0.086756,0.0,0.0,0.0,0.022075,0.40466,-0.522048
2026-03-22 10:36:33 UTC,0x4894D6A4B1B0ef743cE1aB2cf394A45701a0dae2,0x9eb4193bC47162f9F5E739589e52D07afa12B272,2.0,0.67,32.0,승인,0.01234,0.441978,2.388476,-0.459327,-1.248347,0.140113,-1.550723,0.245616,0.411286,0.067175,0.456902,-0.215063,-0.020439,-0.03878,0.0,0.0,0.0,-1.832796,-0.073747,-0.811559,0.0,0.105259,0.575266,0.069012,-0.437875,0.0,-0.110247,0.260881,0.057427,0.0,0.0,0.0,0.576367,0.451652,-0.044648,-0.085583,-0.007568,0.089276,0.0,0.0,0.0,0.017814,0.444117,-0.013515
2026-03-22 10:36:37 UTC,0x4894D6A4B1B0ef743cE1aB2cf394A45701a0dae2,0xF99c09e3BBcDf36B836f43F8FF990238c9007A68,2.0,0.15,32.0,승인,-0.160657,0.388187,2.302229,-0.472162,-1.413386,0.152593,-1.329366,0.247805,0.431374,0.031879,0.193366,-0.231163,-0.169791,-0.015293,0.0,0.0,0.0,-2.237734,-0.064297,-0.826262,0.0,0.129349,0.549303,0.020257,-0.436505,0.0,-0.069755,0.257545,0.056665,0.0,0.0,0.0,0.528468,0.403746,-0.085549,-0.14735,-0.002713,0.089611,0.0,0.0,0.0,0.025618,0.38583,-0.147419
2026-03-22 11:13:47 UTC,0x974A9dF8B263e6C53452027e997419A454017bfc,0x5a6A3622648e6caB00923733b7142870D4d84360,2.0,14.24,51.0,승인,-0.308456,0.883038,2.113459,-0.318436,-0.642004,0.043702,-1.02838,0.320594,-0.224205,-0.129747,0.242503,0.002364,0.027298,-0.066022,0.0,0.0,0.0,-1.010407,-0.165967,-0.587636,0.0,-0.43965,0.127683,-0.001565,-0.669979,0.0,-0.22631,0.323707,0.092638,0.0,0.0,0.0,1.214126,0.366436,0.042803,-0.202343,-0.021925,0.091863,0.0,0.0,0.0,-0.001172,-0.043496,-0.210911
2026-03-22 11:13:56 UTC,0x974A9dF8B263e6C53452027e997419A454017bfc,0x58c548F485D728B8c472e28ed8b68B1b94f0D124,2.0,13.93,51.0,승인,-0.245934,0.992491,2.24262,-0.20902,-0.975582,0.238293,-0.977806,0.355926,-0.643301,-0.096153,0.275036,-0.142192,0.07217,0.016098,0.0,0.0,0.0,-1.010626,-0.060784,-0.876019,0.0,0.513114,-0.074772,0.000861,-0.515293,0.0,-0.133727,0.228152,0.103486,0.0,0.0,0.0,1.24285,0.523849,0.036695,-0.102108,-0.016296,0.08308,0.0,0.0,0.0,0.009666,0.411913,-0.056291
2026-03-22 11:14:35 UTC,0x974A9dF8B263e6C53452027e997419A454017bfc,0x6dA866D996c0BA4709Cb02d81D5a9E7627c6BF10,2.0,14.15,51.0,승인,-0.364249,0.776354,2.149236,-0.296912,-0.964963,0.237577,-0.897643,0.357878,-0.096239,-0.090939,0.230891,-0.140564,0.03494,-0.169166,0.0,0.0,0.0,-1.084508,-0.081519,-0.543805,0.0,0.467886,-0.09679,0.002827,-0.538315,0.0,-0.120046,0.235924,0.117212,0.0,0.0,0.0,1.295437,0.544567,0.06266,-0.16565,-0.016958,0.08751,0.0,0.0,0.0,0.009657,0.361893,-0.096116
2026-03-22 11:14:40 UTC,0x974A9dF8B263e6C53452027e997419A454017bfc,0x3A2D242575c5Be0D393c73013ab5DCC9e46d93E3,2.0,87.62,51.0,차단,-0.18037,0.682924,2.323786,-0.402135,-0.690772,0.037586,-0.638378,0.243782,0.425464,0.08124,-0.399303,-0.065942,-0.178672,-0.050855,0.0,0.0,0.0,-1.682726,-0.063741,-0.858192,0.0,-0.248544,0.737785,0.018995,-0.425843,0.0,-0.35113,0.276357,0.029729,0.0,0.0,0.0,0.405879,0.477453,0.029742,-0.231684,-0.011384,0.102892,0.0,0.0,0.0,0.001183,-0.103731,-0.399904
2026-03-22 11:14:47 UTC,0x974A9dF8B263e6C53452027e997419A454017bfc,0xA00Cbb5F0203a7cb07493703D83099e082Ec5777,2.0,85.65,51.0,차단,-0.198732,0.700869,2.273663,-0.15722,-0.747153,0.037225,-0.826575,0.229843,0.664008,-0.002609,0.227511,-0.031212,-0.186932,-0.016693,0.0,0.0,0.0,-0.759321,-0.075301,-0.740127,0.0,-0.059566,0.313258,0.022318,-0.553961,0.0,-0.158725,0.312985,0.03871,0.0,0.0,0.0,0.929202,0.483026,0.0286,-0.038657,-0.012544,0.103242,0.0,0.0,0.0,-0.001626,0.080344,-0.199181
2026-03-22 11:14:52 UTC,0x974A9dF8B263e6C53452027e997419A454017bfc,0xCeb8793Cdb460C87a576cf6C59Bf092a1C4227Cd,2.0,88.35,51.0,차단,-0.240799,0.868606,2.542606,-0.565899,-0.948998,0.150127,-0.771547,0.335387,-0.246644,0.038492,-0.28399,-0.158287,-0.073284,-0.022623,0.0,0.0,0.0,-2.013548,-0.05481,-0.707667,0.0,0.288089,0.63208,0.033372,-0.194904,0.0,-0.106873,0.300309,0.057499,0.0,0.0,0.0,0.793332,0.65989,0.059645,-0.351386,0.015154,0.093036,0.0,0.0,0.0,0.009431,0.40403,-0.1846
2026-03-22 11:14:58 UTC,0x974A9dF8B263e6C53452027e997419A454017bfc,0xcDf2BDa070941b073Ee8C1DBEa348D607923a270,2.0,14.24,51.0,승인,-0.257627,1.033887,2.337092,-0.201407,-1.172133,0.165256,-0.975603,0.253361,0.620412,0.060752,0.873201,-0.190946,0.07167,-0.020619,0.0,0.0,0.0,-1.149158,-0.120019,-0.554547,0.0,0.283476,0.129881,0.043356,-0.506629,0.0,-0.312638,0.269232,0.106889,0.0,0.0,0.0,0.599441,0.558333,-0.017135,-0.044312,-0.020875,0.099097,0.0,0.0,0.0,0.003909,0.215227,-0.028158
2026-03-22 11:15:03 UTC,0x974A9dF8B263e6C53452027e997419A454017bfc,0x04F463CfbaEca896BFE927b871e512a7C7d6949b,2.0,15.19,51.0,승인,-0.279359,0.875496,2.467653,-0.204792,-1.119251,0.189167,-0.830839,0.253731,0.573383,0.026096,0.243344,-0.169444,-0.121155,-0.048428,0.0,0.0,0.0,-1.152275,-0.062934,-0.887864,0.0,0.25232,0.309787,0.04993,-0.479907,0.0,-0.087479,0.287125,0.076486,0.0,0.0,0.0,0.514645,0.523998,-0.037863,-0.093912,-0.009404,0.1107,0.0,0.0,0.0,0.008385,0.426266,-0.032563
2026-03-22 11:28:26 UTC,0x6FfCC1D3695E45Cc062B1c3abD70e88b97a5cc24,0x79E424AA98C62E233541725af5F0BD1bc563A65D,2.0,16.93,51.0,승인,-0.290635,0.939392,2.496327,-0.338194,-0.996388,0.192666,-1.248635,0.340572,-0.541791,-0.100413,0.00157,-0.148254,0.04092,-0.129567,0.0,0.0,0.0,-1.439225,-0.136993,-0.867674,0.0,0.407329,0.317466,0.039276,-0.473561,0.0,-0.093375,0.228985,0.085711,0.0,0.0,0.0,1.217306,0.416242,0.106913,-0.194795,-0.010555,0.087926,0.0,0.0,0.0,0.010046,0.2516,-0.165344
